# DistrPoint:Pointing with distractors
# MT:Movement time
# HIT:Success
# inPractice:practice block
# A:Target Amplitude
# W:Target Width
# D:Distractor Density
# HitDistractor:Press on a distractor
# HitBG:Press on background
# Mouse.x:
# Mouse.y:
# Mouse.Left:
# Date: 2013-03-22-12-09-32
# Participant: S0
block	trial	MT	HIT	inPractice	A	W	D	HitDistractor	HitBG	Mouse.x	Mouse.y	Mouse.Left	
Integer	String	String	Integer	Integer	String	Integer	Integer	Integer	Integer	Integer	
4	10	392	null	false	200	40	high	0	0	950.0	503.0	0.0
4	10	400	null	false	200	40	high	0	0	953.0	506.0	0.0
4	10	408	null	false	200	40	high	0	0	957.0	509.0	0.0
4	10	416	null	false	200	40	high	0	0	960.0	511.0	0.0
4	10	424	null	false	200	40	high	0	0	961.0	512.0	0.0
4	10	432	null	false	200	40	high	0	0	963.0	514.0	0.0
4	10	440	null	false	200	40	high	0	0	964.0	515.0	0.0
4	10	528	null	false	200	40	high	0	0	964.0	516.0	0.0
4	10	544	null	false	200	40	high	0	0	962.0	518.0	0.0
4	10	552	null	false	200	40	high	0	0	960.0	519.0	0.0
4	10	560	null	false	200	40	high	0	0	958.0	519.0	0.0
4	10	568	null	false	200	40	high	0	0	957.0	520.0	0.0
4	10	576	null	false	200	40	high	0	0	956.0	521.0	0.0
4	10	584	null	false	200	40	high	0	0	954.0	521.0	0.0
4	10	592	null	false	200	40	high	0	0	953.0	522.0	0.0
4	10	600	null	false	200	40	high	0	0	952.0	523.0	0.0
4	10	624	null	false	200	40	high	0	0	950.0	523.0	0.0
4	10	648	null	false	200	40	high	0	0	949.0	524.0	0.0
4	10	656	null	false	200	40	high	0	0	948.0	525.0	0.0
5	1	100	null	false	200	40	high	0	0	807.0	515.0	0.0
5	1	108	null	false	200	40	high	0	0	809.0	515.0	0.0
5	1	116	null	false	200	40	high	0	0	811.0	515.0	0.0
5	1	124	null	false	200	40	high	0	0	815.0	515.0	0.0
5	1	132	null	false	200	40	high	0	0	817.0	515.0	0.0
5	1	140	null	false	200	40	high	0	0	821.0	517.0	0.0
5	1	148	null	false	200	40	high	0	0	826.0	518.0	0.0
5	1	156	null	false	200	40	high	0	0	833.0	520.0	0.0
5	1	164	null	false	200	40	high	0	0	841.0	522.0	0.0
5	1	172	null	false	200	40	high	0	0	847.0	524.0	0.0
5	1	180	null	false	200	40	high	0	0	856.0	526.0	0.0
5	1	188	null	false	200	40	high	0	0	865.0	528.0	0.0
5	1	196	null	false	200	40	high	0	0	874.0	529.0	0.0
5	1	204	null	false	200	40	high	0	0	878.0	531.0	0.0
5	1	212	null	false	200	40	high	0	0	879.0	532.0	0.0
5	1	228	null	false	200	40	high	0	0	880.0	533.0	0.0
5	1	236	null	false	200	40	high	0	0	881.0	534.0	0.0
5	1	244	null	false	200	40	high	0	0	881.0	536.0	0.0
5	1	252	null	false	200	40	high	0	0	881.0	538.0	0.0
5	1	260	null	false	200	40	high	0	0	881.0	540.0	0.0
5	1	268	null	false	200	40	high	0	0	882.0	541.0	0.0
5	1	332	null	false	200	40	high	0	0	884.0	540.0	0.0
5	1	340	null	false	200	40	high	0	0	886.0	539.0	0.0
5	1	348	null	false	200	40	high	0	0	888.0	539.0	0.0
5	1	356	null	false	200	40	high	0	0	890.0	539.0	0.0
5	1	364	null	false	200	40	high	0	0	894.0	537.0	0.0
5	1	372	null	false	200	40	high	0	0	898.0	537.0	0.0
5	1	380	null	false	200	40	high	0	0	899.0	536.0	0.0
5	1	388	null	false	200	40	high	0	0	902.0	535.0	0.0
5	1	396	null	false	200	40	high	0	0	904.0	535.0	0.0
5	1	404	null	false	200	40	high	0	0	908.0	535.0	0.0
5	1	412	null	false	200	40	high	0	0	912.0	534.0	0.0
5	1	420	null	false	200	40	high	0	0	914.0	533.0	0.0
5	1	428	null	false	200	40	high	0	0	921.0	531.0	0.0
5	1	436	null	false	200	40	high	0	0	930.0	531.0	0.0
5	1	444	null	false	200	40	high	0	0	937.0	529.0	0.0
5	1	452	null	false	200	40	high	0	0	942.0	527.0	0.0
5	1	460	null	false	200	40	high	0	0	948.0	526.0	0.0
5	1	468	null	false	200	40	high	0	0	956.0	523.0	0.0
5	1	476	null	false	200	40	high	0	0	960.0	522.0	0.0
5	1	484	null	false	200	40	high	0	0	963.0	521.0	0.0
5	1	492	null	false	200	40	high	0	0	965.0	521.0	0.0
5	1	589	null	false	200	40	high	0	1	965.0	521.0	1.0
5	1	589	null	false	200	40	high	0	1	965.0	521.0	1.0
5	1	668	null	false	200	40	high	0	1	965.0	521.0	0.0
5	1	708	null	false	200	40	high	0	1	962.0	521.0	0.0
5	1	716	null	false	200	40	high	0	1	959.0	521.0	0.0
5	1	724	null	false	200	40	high	0	1	957.0	521.0	0.0
5	1	732	null	false	200	40	high	0	1	952.0	522.0	0.0
5	1	740	null	false	200	40	high	0	1	947.0	522.0	0.0
5	1	748	null	false	200	40	high	0	1	944.0	522.0	0.0
5	1	804	null	false	200	40	high	0	1	942.0	522.0	0.0
5	1	812	null	false	200	40	high	0	1	940.0	522.0	0.0
5	1	820	null	false	200	40	high	0	1	938.0	522.0	0.0
5	1	828	null	false	200	40	high	0	1	935.0	522.0	0.0
5	1	836	null	false	200	40	high	0	1	930.0	522.0	0.0
5	1	844	null	false	200	40	high	0	1	928.0	522.0	0.0
5	2	0	null	false	200	40	high	0	0	928.0	522.0	1.0
5	2	104	null	false	200	40	high	0	0	928.0	522.0	0.0
5	2	128	null	false	200	40	high	0	0	930.0	522.0	0.0
5	2	200	null	false	200	40	high	0	0	928.0	522.0	0.0
5	2	208	null	false	200	40	high	0	0	925.0	522.0	0.0
5	2	216	null	false	200	40	high	0	0	922.0	522.0	0.0
5	2	224	null	false	200	40	high	0	0	914.0	522.0	0.0
5	2	232	null	false	200	40	high	0	0	903.0	522.0	0.0
5	2	240	null	false	200	40	high	0	0	889.0	522.0	0.0
5	2	248	null	false	200	40	high	0	0	880.0	522.0	0.0
5	2	256	null	false	200	40	high	0	0	862.0	522.0	0.0
5	2	264	null	false	200	40	high	0	0	845.0	520.0	0.0
5	2	272	null	false	200	40	high	0	0	826.0	517.0	0.0
5	2	280	null	false	200	40	high	0	0	817.0	515.0	0.0
5	2	288	null	false	200	40	high	0	0	798.0	515.0	0.0
5	2	296	null	false	200	40	high	0	0	781.0	513.0	0.0
5	2	304	null	false	200	40	high	0	0	768.0	511.0	0.0
5	2	312	null	false	200	40	high	0	0	761.0	511.0	0.0
5	2	320	null	false	200	40	high	0	0	750.0	508.0	0.0
5	2	328	null	false	200	40	high	0	0	745.0	506.0	0.0
5	2	344	null	false	200	40	high	0	0	744.0	504.0	0.0
5	2	360	null	false	200	40	high	0	0	744.0	502.0	0.0
5	2	376	null	false	200	40	high	0	0	743.0	500.0	0.0
5	2	392	null	false	200	40	high	0	0	742.0	498.0	0.0
5	2	400	null	false	200	40	high	0	0	742.0	496.0	0.0
5	2	408	null	false	200	40	high	0	0	741.0	495.0	0.0
5	2	416	null	false	200	40	high	0	0	740.0	494.0	0.0
5	2	424	null	false	200	40	high	0	0	739.0	493.0	0.0
5	2	456	null	false	200	40	high	0	0	738.0	493.0	0.0
5	2	464	null	false	200	40	high	0	0	738.0	492.0	0.0
5	2	472	null	false	200	40	high	0	0	738.0	490.0	0.0
5	2	512	null	false	200	40	high	0	0	738.0	488.0	0.0
5	2	536	null	false	200	40	high	0	0	738.0	486.0	0.0
5	2	552	null	false	200	40	high	0	0	739.0	485.0	0.0
5	2	560	null	false	200	40	high	0	0	740.0	484.0	0.0
5	2	584	null	false	200	40	high	0	0	741.0	483.0	0.0
5	2	592	null	false	200	40	high	0	0	743.0	483.0	0.0
5	2	600	null	false	200	40	high	0	0	745.0	483.0	0.0
5	2	608	null	false	200	40	high	0	0	747.0	483.0	0.0
5	2	616	null	false	200	40	high	0	0	749.0	483.0	0.0
5	3	1	null	false	200	40	high	0	0	749.0	483.0	1.0
5	3	96	null	false	200	40	high	0	0	749.0	483.0	0.0
5	3	264	null	false	200	40	high	0	0	751.0	483.0	0.0
5	3	272	null	false	200	40	high	0	0	754.0	484.0	0.0
5	3	280	null	false	200	40	high	0	0	759.0	488.0	0.0
5	3	288	null	false	200	40	high	0	0	765.0	492.0	0.0
5	3	296	null	false	200	40	high	0	0	771.0	496.0	0.0
5	3	304	null	false	200	40	high	0	0	777.0	500.0	0.0
5	3	312	null	false	200	40	high	0	0	788.0	507.0	0.0
5	3	320	null	false	200	40	high	0	0	800.0	513.0	0.0
5	3	328	null	false	200	40	high	0	0	813.0	520.0	0.0
5	3	336	null	false	200	40	high	0	0	821.0	522.0	0.0
5	3	344	null	false	200	40	high	0	0	831.0	524.0	0.0
5	3	352	null	false	200	40	high	0	0	844.0	529.0	0.0
5	3	360	null	false	200	40	high	0	0	856.0	534.0	0.0
5	3	368	null	false	200	40	high	0	0	865.0	539.0	0.0
5	3	376	null	false	200	40	high	0	0	880.0	546.0	0.0
5	3	384	null	false	200	40	high	0	0	895.0	557.0	0.0
5	3	392	null	false	200	40	high	0	0	908.0	561.0	0.0
5	3	400	null	false	200	40	high	0	0	913.0	563.0	0.0
5	3	408	null	false	200	40	high	0	0	917.0	565.0	0.0
5	3	416	null	false	200	40	high	0	0	922.0	567.0	0.0
5	3	424	null	false	200	40	high	0	0	926.0	567.0	0.0
5	3	432	null	false	200	40	high	0	0	927.0	568.0	0.0
5	3	440	null	false	200	40	high	0	0	928.0	569.0	0.0
5	3	480	null	false	200	40	high	0	0	930.0	569.0	0.0
5	3	504	null	false	200	40	high	0	0	932.0	569.0	0.0
5	3	512	null	false	200	40	high	0	0	934.0	569.0	0.0
5	3	520	null	false	200	40	high	0	0	936.0	569.0	0.0
5	3	528	null	false	200	40	high	0	0	938.0	569.0	0.0
5	3	536	null	false	200	40	high	0	0	942.0	569.0	0.0
5	3	544	null	false	200	40	high	0	0	946.0	569.0	0.0
5	3	552	null	false	200	40	high	0	0	948.0	569.0	0.0
5	3	560	null	false	200	40	high	0	0	950.0	569.0	0.0
5	3	568	null	false	200	40	high	0	0	952.0	569.0	0.0
5	3	624	null	false	200	40	high	0	0	953.0	568.0	0.0
5	3	632	null	false	200	40	high	0	0	953.0	566.0	0.0
5	3	640	null	false	200	40	high	0	0	953.0	564.0	0.0
5	3	656	null	false	200	40	high	0	0	953.0	562.0	0.0
5	3	768	null	false	200	40	high	0	0	952.0	563.0	0.0
5	3	776	null	false	200	40	high	0	0	951.0	564.0	0.0
5	3	784	null	false	200	40	high	0	0	951.0	566.0	0.0
5	3	792	null	false	200	40	high	0	0	950.0	567.0	0.0
5	3	800	null	false	200	40	high	0	0	948.0	568.0	0.0
5	3	808	null	false	200	40	high	0	0	946.0	570.0	0.0
5	3	816	null	false	200	40	high	0	0	944.0	571.0	0.0
5	3	824	null	false	200	40	high	0	0	942.0	573.0	0.0
5	3	832	null	false	200	40	high	0	0	940.0	573.0	0.0
5	3	840	null	false	200	40	high	0	0	935.0	574.0	0.0
5	3	848	null	false	200	40	high	0	0	929.0	577.0	0.0
5	3	856	null	false	200	40	high	0	0	925.0	578.0	0.0
5	3	864	null	false	200	40	high	0	0	922.0	578.0	0.0
5	4	1	null	false	200	40	high	0	0	922.0	578.0	1.0
5	4	104	null	false	200	40	high	0	0	921.0	577.0	0.0
5	4	112	null	false	200	40	high	0	0	920.0	575.0	0.0
5	4	120	null	false	200	40	high	0	0	919.0	573.0	0.0
5	4	128	null	false	200	40	high	0	0	917.0	571.0	0.0
5	4	136	null	false	200	40	high	0	0	914.0	568.0	0.0
5	4	144	null	false	200	40	high	0	0	908.0	559.0	0.0
5	4	152	null	false	200	40	high	0	0	904.0	554.0	0.0
5	4	160	null	false	200	40	high	0	0	898.0	549.0	0.0
5	4	168	null	false	200	40	high	0	0	893.0	543.0	0.0
5	4	176	null	false	200	40	high	0	0	885.0	531.0	0.0
5	4	183	null	false	200	40	high	0	0	878.0	525.0	0.0
5	4	192	null	false	200	40	high	0	0	872.0	519.0	0.0
5	4	200	null	false	200	40	high	0	0	868.0	513.0	0.0
5	4	208	null	false	200	40	high	0	0	862.0	503.0	0.0
5	4	216	null	false	200	40	high	0	0	860.0	499.0	0.0
5	4	224	null	false	200	40	high	0	0	858.0	495.0	0.0
5	4	232	null	false	200	40	high	0	0	857.0	493.0	0.0
5	4	240	null	false	200	40	high	0	0	854.0	488.0	0.0
5	4	248	null	false	200	40	high	0	0	849.0	483.0	0.0
5	4	256	null	false	200	40	high	0	0	847.0	479.0	0.0
5	4	264	null	false	200	40	high	0	0	846.0	478.0	0.0
5	4	280	null	false	200	40	high	0	0	845.0	477.0	0.0
5	4	288	null	false	200	40	high	0	0	844.0	475.0	0.0
5	4	296	null	false	200	40	high	0	0	843.0	473.0	0.0
5	4	304	null	false	200	40	high	0	0	842.0	472.0	0.0
5	4	312	null	false	200	40	high	0	0	841.0	471.0	0.0
5	4	320	null	false	200	40	high	0	0	840.0	467.0	0.0
5	4	328	null	false	200	40	high	0	0	839.0	465.0	0.0
5	4	336	null	false	200	40	high	0	0	838.0	463.0	0.0
5	4	344	null	false	200	40	high	0	0	836.0	459.0	0.0
5	4	352	null	false	200	40	high	0	0	835.0	457.0	0.0
5	4	360	null	false	200	40	high	0	0	834.0	456.0	0.0
5	4	368	null	false	200	40	high	0	0	833.0	455.0	0.0
5	4	392	null	false	200	40	high	0	0	833.0	453.0	0.0
5	4	424	null	false	200	40	high	0	0	832.0	452.0	0.0
5	4	432	null	false	200	40	high	0	0	831.0	451.0	0.0
5	4	464	null	false	200	40	high	0	0	831.0	449.0	0.0
5	4	472	null	false	200	40	high	0	0	830.0	448.0	0.0
5	4	537	null	false	200	40	high	0	1	830.0	448.0	1.0
5	4	537	null	false	200	40	high	0	1	830.0	448.0	1.0
5	4	608	null	false	200	40	high	0	1	828.0	448.0	0.0
5	4	624	null	false	200	40	high	0	1	827.0	447.0	0.0
5	4	680	null	false	200	40	high	0	1	827.0	445.0	0.0
5	4	688	null	false	200	40	high	0	1	826.0	444.0	0.0
5	4	696	null	false	200	40	high	0	1	824.0	442.0	0.0
5	4	704	null	false	200	40	high	0	1	823.0	441.0	0.0
5	4	712	null	false	200	40	high	0	1	822.0	439.0	0.0
5	4	720	null	false	200	40	high	0	1	818.0	435.0	0.0
5	4	752	null	false	200	40	high	0	1	816.0	434.0	0.0
5	5	0	null	false	200	40	high	0	0	816.0	434.0	1.0
5	5	112	null	false	200	40	high	0	0	816.0	434.0	0.0
5	5	152	null	false	200	40	high	0	0	816.0	436.0	0.0
5	5	160	null	false	200	40	high	0	0	818.0	439.0	0.0
5	5	168	null	false	200	40	high	0	0	820.0	443.0	0.0
5	5	176	null	false	200	40	high	0	0	823.0	448.0	0.0
5	5	184	null	false	200	40	high	0	0	829.0	464.0	0.0
5	5	192	null	false	200	40	high	0	0	838.0	480.0	0.0
5	5	200	null	false	200	40	high	0	0	851.0	501.0	0.0
5	5	208	null	false	200	40	high	0	0	856.0	512.0	0.0
5	5	216	null	false	200	40	high	0	0	867.0	531.0	0.0
5	5	224	null	false	200	40	high	0	0	876.0	548.0	0.0
5	5	232	null	false	200	40	high	0	0	885.0	559.0	0.0
5	5	240	null	false	200	40	high	0	0	887.0	566.0	0.0
5	5	248	null	false	200	40	high	0	0	890.0	573.0	0.0
5	5	256	null	false	200	40	high	0	0	891.0	577.0	0.0
5	5	408	null	false	200	40	high	0	0	892.0	580.0	0.0
5	5	424	null	false	200	40	high	0	0	892.0	582.0	0.0
5	5	432	null	false	200	40	high	0	0	892.0	583.0	0.0
5	5	440	null	false	200	40	high	0	0	892.0	584.0	0.0
5	5	448	null	false	200	40	high	0	0	892.0	586.0	0.0
5	5	456	null	false	200	40	high	0	0	891.0	588.0	0.0
5	5	464	null	false	200	40	high	0	0	890.0	592.0	0.0
5	5	472	null	false	200	40	high	0	0	887.0	594.0	0.0
5	5	480	null	false	200	40	high	0	0	886.0	596.0	0.0
5	5	488	null	false	200	40	high	0	0	886.0	598.0	0.0
5	5	520	null	false	200	40	high	0	0	886.0	600.0	0.0
5	5	536	null	false	200	40	high	0	0	886.0	602.0	0.0
5	5	560	null	false	200	40	high	0	0	885.0	603.0	0.0
5	5	584	null	false	200	40	high	0	0	884.0	603.0	0.0
5	5	592	null	false	200	40	high	0	0	884.0	604.0	0.0
5	5	608	null	false	200	40	high	0	0	884.0	606.0	0.0
5	5	616	null	false	200	40	high	0	0	883.0	607.0	0.0
5	5	624	null	false	200	40	high	0	0	882.0	608.0	0.0
5	5	648	null	false	200	40	high	0	0	882.0	609.0	0.0
5	5	656	null	false	200	40	high	0	0	882.0	610.0	0.0
5	5	800	null	false	200	40	high	0	0	881.0	612.0	0.0
5	6	1	null	false	200	40	high	0	0	881.0	612.0	1.0
5	6	104	null	false	200	40	high	0	0	881.0	612.0	0.0
5	6	232	null	false	200	40	high	0	0	880.0	612.0	0.0
5	6	248	null	false	200	40	high	0	0	880.0	610.0	0.0
5	6	264	null	false	200	40	high	0	0	879.0	609.0	0.0
5	6	272	null	false	200	40	high	0	0	878.0	608.0	0.0
5	6	288	null	false	200	40	high	0	0	878.0	606.0	0.0
5	6	304	null	false	200	40	high	0	0	878.0	604.0	0.0
5	6	320	null	false	200	40	high	0	0	878.0	602.0	0.0
5	6	328	null	false	200	40	high	0	0	878.0	600.0	0.0
5	6	336	null	false	200	40	high	0	0	876.0	596.0	0.0
5	6	344	null	false	200	40	high	0	0	875.0	593.0	0.0
5	6	352	null	false	200	40	high	0	0	872.0	589.0	0.0
5	6	360	null	false	200	40	high	0	0	866.0	580.0	0.0
5	6	368	null	false	200	40	high	0	0	860.0	568.0	0.0
5	6	376	null	false	200	40	high	0	0	855.0	559.0	0.0
5	6	384	null	false	200	40	high	0	0	849.0	543.0	0.0
5	6	392	null	false	200	40	high	0	0	842.0	531.0	0.0
5	6	400	null	false	200	40	high	0	0	835.0	520.0	0.0
5	6	408	null	false	200	40	high	0	0	835.0	516.0	0.0
5	6	416	null	false	200	40	high	0	0	834.0	512.0	0.0
5	6	424	null	false	200	40	high	0	0	832.0	508.0	0.0
5	6	432	null	false	200	40	high	0	0	830.0	502.0	0.0
5	6	440	null	false	200	40	high	0	0	828.0	498.0	0.0
5	6	448	null	false	200	40	high	0	0	826.0	493.0	0.0
5	6	456	null	false	200	40	high	0	0	824.0	489.0	0.0
5	6	464	null	false	200	40	high	0	0	822.0	486.0	0.0
5	6	472	null	false	200	40	high	0	0	821.0	484.0	0.0
5	6	480	null	false	200	40	high	0	0	820.0	482.0	0.0
5	6	487	null	false	200	40	high	0	0	819.0	481.0	0.0
5	6	496	null	false	200	40	high	0	0	818.0	480.0	0.0
5	6	520	null	false	200	40	high	0	0	818.0	478.0	0.0
5	6	656	null	false	200	40	high	0	0	819.0	476.0	0.0
5	6	672	null	false	200	40	high	0	0	821.0	474.0	0.0
5	6	688	null	false	200	40	high	0	0	822.0	472.0	0.0
5	6	696	null	false	200	40	high	0	0	823.0	471.0	0.0
5	6	704	null	false	200	40	high	0	0	826.0	470.0	0.0
5	6	712	null	false	200	40	high	0	0	827.0	468.0	0.0
5	6	720	null	false	200	40	high	0	0	831.0	466.0	0.0
5	6	728	null	false	200	40	high	0	0	833.0	465.0	0.0
5	6	736	null	false	200	40	high	0	0	835.0	464.0	0.0
5	6	744	null	false	200	40	high	0	0	839.0	461.0	0.0
5	6	752	null	false	200	40	high	0	0	840.0	460.0	0.0
5	6	760	null	false	200	40	high	0	0	842.0	458.0	0.0
5	6	768	null	false	200	40	high	0	0	843.0	457.0	0.0
5	6	776	null	false	200	40	high	0	0	844.0	456.0	0.0
5	6	784	null	false	200	40	high	0	0	845.0	455.0	0.0
5	6	792	null	false	200	40	high	0	0	846.0	454.0	0.0
5	6	800	null	false	200	40	high	0	0	847.0	453.0	0.0
5	6	808	null	false	200	40	high	0	0	849.0	452.0	0.0
5	6	816	null	false	200	40	high	0	0	851.0	451.0	0.0
5	6	824	null	false	200	40	high	0	0	853.0	451.0	0.0
5	6	840	null	false	200	40	high	0	0	855.0	450.0	0.0
5	6	848	null	false	200	40	high	0	0	857.0	449.0	0.0
5	6	856	null	false	200	40	high	0	0	859.0	449.0	0.0
5	6	864	null	false	200	40	high	0	0	861.0	449.0	0.0
5	6	872	null	false	200	40	high	0	0	863.0	449.0	0.0
5	6	880	null	false	200	40	high	0	0	865.0	448.0	0.0
5	6	896	null	false	200	40	high	0	0	866.0	446.0	0.0
5	6	912	null	false	200	40	high	0	0	867.0	445.0	0.0
5	6	920	null	false	200	40	high	0	0	868.0	444.0	0.0
5	6	936	null	false	200	40	high	0	0	868.0	442.0	0.0
5	7	0	null	false	200	40	high	0	0	868.0	442.0	1.0
5	7	71	null	false	200	40	high	0	0	868.0	442.0	0.0
5	7	119	null	false	200	40	high	0	0	868.0	444.0	0.0
5	7	127	null	false	200	40	high	0	0	869.0	446.0	0.0
5	7	135	null	false	200	40	high	0	0	870.0	450.0	0.0
5	7	143	null	false	200	40	high	0	0	870.0	458.0	0.0
5	7	151	null	false	200	40	high	0	0	870.0	464.0	0.0
5	7	159	null	false	200	40	high	0	0	870.0	477.0	0.0
5	7	167	null	false	200	40	high	0	0	873.0	488.0	0.0
5	7	175	null	false	200	40	high	0	0	876.0	500.0	0.0
5	7	183	null	false	200	40	high	0	0	876.0	507.0	0.0
5	7	191	null	false	200	40	high	0	0	876.0	519.0	0.0
5	7	199	null	false	200	40	high	0	0	878.0	531.0	0.0
5	7	207	null	false	200	40	high	0	0	880.0	543.0	0.0
5	7	215	null	false	200	40	high	0	0	880.0	550.0	0.0
5	7	223	null	false	200	40	high	0	0	880.0	560.0	0.0
5	7	231	null	false	200	40	high	0	0	878.0	568.0	0.0
5	7	239	null	false	200	40	high	0	0	875.0	573.0	0.0
5	7	247	null	false	200	40	high	0	0	873.0	577.0	0.0
5	7	255	null	false	200	40	high	0	0	871.0	578.0	0.0
5	7	263	null	false	200	40	high	0	0	869.0	579.0	0.0
5	7	271	null	false	200	40	high	0	0	867.0	580.0	0.0
5	7	279	null	false	200	40	high	0	0	865.0	580.0	0.0
5	7	287	null	false	200	40	high	0	0	863.0	580.0	0.0
5	7	295	null	false	200	40	high	0	0	861.0	580.0	0.0
5	7	303	null	false	200	40	high	0	0	860.0	581.0	0.0
5	7	311	null	false	200	40	high	0	0	859.0	582.0	0.0
5	7	319	null	false	200	40	high	0	0	857.0	582.0	0.0
5	7	327	null	false	200	40	high	0	0	851.0	583.0	0.0
5	7	335	null	false	200	40	high	0	0	849.0	584.0	0.0
5	7	343	null	false	200	40	high	0	0	845.0	586.0	0.0
5	7	351	null	false	200	40	high	0	0	843.0	587.0	0.0
5	7	359	null	false	200	40	high	0	0	841.0	589.0	0.0
5	7	375	null	false	200	40	high	0	0	839.0	590.0	0.0
5	7	383	null	false	200	40	high	0	0	838.0	591.0	0.0
5	7	391	null	false	200	40	high	0	0	838.0	593.0	0.0
5	7	399	null	false	200	40	high	0	0	837.0	595.0	0.0
5	7	407	null	false	200	40	high	0	0	836.0	597.0	0.0
5	7	415	null	false	200	40	high	0	0	835.0	599.0	0.0
5	7	423	null	false	200	40	high	0	0	833.0	601.0	0.0
5	7	431	null	false	200	40	high	0	0	832.0	603.0	0.0
5	7	439	null	false	200	40	high	0	0	831.0	605.0	0.0
5	7	447	null	false	200	40	high	0	0	829.0	607.0	0.0
5	7	455	null	false	200	40	high	0	0	828.0	609.0	0.0
5	7	463	null	false	200	40	high	0	0	827.0	610.0	0.0
5	7	527	null	false	200	40	high	0	0	825.0	610.0	0.0
5	7	535	null	false	200	40	high	0	0	824.0	611.0	0.0
5	7	551	null	false	200	40	high	0	0	823.0	612.0	0.0
5	7	599	null	false	200	40	high	0	0	822.0	613.0	0.0
5	7	607	null	false	200	40	high	0	0	821.0	615.0	0.0
5	8	0	null	false	200	40	high	0	0	821.0	615.0	1.0
5	8	111	null	false	200	40	high	0	0	821.0	615.0	0.0
5	8	127	null	false	200	40	high	0	0	820.0	615.0	0.0
5	8	135	null	false	200	40	high	0	0	820.0	613.0	0.0
5	8	143	null	false	200	40	high	0	0	821.0	611.0	0.0
5	8	151	null	false	200	40	high	0	0	823.0	607.0	0.0
5	8	159	null	false	200	40	high	0	0	823.0	598.0	0.0
5	8	167	null	false	200	40	high	0	0	825.0	594.0	0.0
5	8	175	null	false	200	40	high	0	0	831.0	585.0	0.0
5	8	183	null	false	200	40	high	0	0	835.0	575.0	0.0
5	8	191	null	false	200	40	high	0	0	840.0	565.0	0.0
5	8	199	null	false	200	40	high	0	0	841.0	557.0	0.0
5	8	207	null	false	200	40	high	0	0	846.0	542.0	0.0
5	8	215	null	false	200	40	high	0	0	851.0	529.0	0.0
5	8	223	null	false	200	40	high	0	0	856.0	515.0	0.0
5	8	231	null	false	200	40	high	0	0	862.0	500.0	0.0
5	8	239	null	false	200	40	high	0	0	869.0	493.0	0.0
5	8	247	null	false	200	40	high	0	0	876.0	479.0	0.0
5	8	255	null	false	200	40	high	0	0	883.0	464.0	0.0
5	8	263	null	false	200	40	high	0	0	890.0	453.0	0.0
5	8	271	null	false	200	40	high	0	0	892.0	448.0	0.0
5	8	279	null	false	200	40	high	0	0	894.0	441.0	0.0
5	8	287	null	false	200	40	high	0	0	896.0	437.0	0.0
5	8	423	null	false	200	40	high	0	0	897.0	436.0	0.0
5	8	431	null	false	200	40	high	0	0	899.0	436.0	0.0
5	8	439	null	false	200	40	high	0	0	901.0	436.0	0.0
5	8	455	null	false	200	40	high	0	0	903.0	436.0	0.0
5	8	479	null	false	200	40	high	0	0	905.0	436.0	0.0
5	8	487	null	false	200	40	high	0	0	907.0	436.0	0.0
5	8	495	null	false	200	40	high	0	0	908.0	437.0	0.0
5	8	503	null	false	200	40	high	0	0	910.0	439.0	0.0
5	8	511	null	false	200	40	high	0	0	913.0	442.0	0.0
5	8	519	null	false	200	40	high	0	0	919.0	448.0	0.0
5	8	527	null	false	200	40	high	0	0	923.0	453.0	0.0
5	8	535	null	false	200	40	high	0	0	927.0	459.0	0.0
5	8	543	null	false	200	40	high	0	0	931.0	465.0	0.0
5	8	551	null	false	200	40	high	0	0	931.0	469.0	0.0
5	8	687	null	false	200	40	high	0	0	930.0	469.0	0.0
5	8	711	null	false	200	40	high	0	0	928.0	468.0	0.0
5	8	727	null	false	200	40	high	0	0	926.0	468.0	0.0
5	8	743	null	false	200	40	high	0	0	924.0	468.0	0.0
5	8	759	null	false	200	40	high	0	0	922.0	468.0	0.0
5	8	815	null	false	200	40	high	0	0	920.0	468.0	0.0
5	9	0	null	false	200	40	high	0	0	919.0	469.0	1.0
5	9	71	null	false	200	40	high	0	0	918.0	470.0	0.0
5	9	87	null	false	200	40	high	0	0	917.0	471.0	0.0
5	9	95	null	false	200	40	high	0	0	916.0	473.0	0.0
5	9	103	null	false	200	40	high	0	0	914.0	474.0	0.0
5	9	111	null	false	200	40	high	0	0	913.0	475.0	0.0
5	9	119	null	false	200	40	high	0	0	910.0	479.0	0.0
5	9	127	null	false	200	40	high	0	0	904.0	485.0	0.0
5	9	135	null	false	200	40	high	0	0	896.0	492.0	0.0
5	9	143	null	false	200	40	high	0	0	891.0	498.0	0.0
5	9	151	null	false	200	40	high	0	0	886.0	507.0	0.0
5	9	159	null	false	200	40	high	0	0	879.0	516.0	0.0
5	9	167	null	false	200	40	high	0	0	873.0	524.0	0.0
5	9	175	null	false	200	40	high	0	0	871.0	526.0	0.0
5	9	183	null	false	200	40	high	0	0	869.0	532.0	0.0
5	9	191	null	false	200	40	high	0	0	867.0	534.0	0.0
5	9	199	null	false	200	40	high	0	0	865.0	536.0	0.0
5	9	207	null	false	200	40	high	0	0	859.0	538.0	0.0
5	9	215	null	false	200	40	high	0	0	855.0	541.0	0.0
